C1	C2	IL8_1	IL8_2
ENSMUSG00000003680	182.082781250591	190.178146895946	204.188345635413	195.675446776384
ENSMUSG00000071662	218.739710809291	250.43260927882	273.974235915871	267.694882048247
ENSMUSG00000071661	31.2485301156131	27.3028032672397	38.7699390446988	23.1005735777675
ENSMUSG00000071660	260.805039811078	244.783753430425	308.8671810561	289.436598356734
ENSMUSG00000071659	1149.58534829169	1202.26481973328	1139.83620791414	1179.48810973542
ENSMUSG00000071656	36.0559962872458	37.6590389892962	25.8466260297992	20.3828590392066
ENSMUSG00000071655	599.130471639735	609.134955651866	559.579453545152	493.2651887488
ENSMUSG00000071654	67.905459674313	60.2544623828739	40.0622703461887	38.0480035398524
ENSMUSG00000096740	25.2391974010721	33.8931350903666	21.9696321253293	14.9474299620849
ENSMUSG00000071652	206.120112108755	178.880435199157	192.557363922004	202.469733122786
ENSMUSG00000071650	2108.07391626097	2091.01813988067	1902.31167579322	1947.24246687887
ENSMUSG00000071649	173.06878217878	169.465675451833	129.233130148996	150.833156890129
ENSMUSG00000071647	254.795707096537	234.427517708369	205.480676936903	205.187447661347
ENSMUSG00000071646	633.984601384073	622.315619298119	609.980374303261	555.772623135701
ENSMUSG00000071645	171.866915635872	193.002574820143	187.388038716044	164.421729582933
ENSMUSG00000071644	3252.85179838103	3124.75876013685	2963.31567431648	2992.20370695553
ENSMUSG00000069833	18300.2209155916	21045.7539391682	14538.727141762	15867.3763333877
ENSMUSG00000024654	147.829584777708	137.455492310931	156.372087480285	139.962298735885
ENSMUSG00000067608	137.613719162988	135.572540361466	146.033437068365	153.55087142869
ENSMUSG00000024660	227.152776609649	222.188330036847	99.5095102147268	127.732583312361
ENSMUSG00000024661	13152.0255790444	13056.388817589	29016.714712354	29310.5512983791
ENSMUSG00000037418	140.618385520259	138.396968285663	5.16932520595983	8.15314361568265
ENSMUSG00000024663	174.871581993142	166.641247527636	15.5079756178795	14.9474299620849
ENSMUSG00000024664	1721.67382271599	1737.02317338129	1702.00032406228	1672.75329848422
ENSMUSG00000024665	721.119925744917	725.877976518684	624.19601861965	631.868630215405
ENSMUSG00000010663	1364.71945947226	1285.11470550973	1103.65093147242	1084.36810088579
ENSMUSG00000024742	23.4363975867098	17.8880435199157	5.16932520595983	12.229715423524
ENSMUSG00000036372	427.263556003863	477.328319189329	320.49816276951	411.733752591974
ENSMUSG00000035735	173.669715450234	176.05600727496	173.172394399654	202.469733122786
ENSMUSG00000024668	456.709286305114	472.620939315667	527.271171007903	563.925766751383
ENSMUSG00000034820	914.019505881682	942.417450707137	1101.06626886944	1015.06638015249
ENSMUSG00000024667	75.7175922032163	99.7964533216349	77.5398780893975	85.6080079646678
ENSMUSG00000024666	176.073448536051	190.178146895946	169.295400495185	137.244584197325
ENSMUSG00000034445	246.983574567634	255.139989152482	232.619634268193	263.618310240406
ENSMUSG00000034371	230.758376238373	228.778661859974	157.664418781775	156.268585967251
ENSMUSG00000024740	8884.19748517738	9046.64264120367	7195.70068669609	7225.04410076411
ENSMUSG00000048832	393.01035953098	392.595481463413	456.192949425955	411.733752591974
ENSMUSG00000024737	0	0	62.031902471518	25.8182881163284
ENSMUSG00000024736	655.61819915642	605.369051752936	383.822396542518	396.786322629889
ENSMUSG00000034659	1346.09052805718	1425.39462574486	789.614425210365	697.093779140866
ENSMUSG00000024735	1458.46504981909	1526.13255504123	1133.37455140669	1294.99097762426
ENSMUSG00000024732	177.275315078959	174.173055325495	184.803376113064	145.397727813007
ENSMUSG00000075010	1.20186654290819	0.941475974732404	59.4472398685381	32.6125744627306
ENSMUSG00000024678	22.8354643152557	24.4783753430425	187.388038716044	207.905162199908
ENSMUSG00000024683	210.927578280388	215.597998213721	124.063804943036	135.885726928044
ENSMUSG00000041488	204.918245565847	198.651430668537	472.993256345325	389.992036283487
ENSMUSG00000046139	713.307793216014	683.511557655726	947.27884399214	967.506375727674
ENSMUSG00000024687	871.954176879895	902.875459768376	953.74050049959	847.926936030995
ENSMUSG00000046805	6.61026598599507	6.59033182312683	7478.72124172239	7206.02009899418
ENSMUSG00000039982	1359.91199330062	1198.49891583435	1124.32823229626	1100.67438811716
ENSMUSG00000024691	323.302100042304	318.218879459553	1826.06412900531	1723.0310174476
ENSMUSG00000079415	45.0699953590573	42.3664188629582	14.2156443163895	9.51200088496309
ENSMUSG00000024695	2063.60485417337	1943.20641184768	1920.40431401408	1845.32817168284
ENSMUSG00000024640	996.948297342347	1034.68209623091	1822.18713510084	1725.74873198616
ENSMUSG00000041491	127.998786819723	142.162872184593	90.4631911042971	84.2491506953874
ENSMUSG00000024639	805.25058374849	803.079006446741	644.873319443489	593.820626675553
ENSMUSG00000075268	60.6942604168638	54.6056065344794	71.0782215819477	76.0960070797047
ENSMUSG00000046230	676.04993038586	665.62351413581	533.732827515353	578.873196713468
ENSMUSG00000039126	5698.6502131992	5852.21465893663	9307.37003333068	9377.47401530433
ENSMUSG00000038843	218.739710809291	216.539474188453	11.6309817134096	9.51200088496309
ENSMUSG00000024712	581.703406767566	594.071340056147	595.764729986871	592.461769406272
ENSMUSG00000024725	636.388334469889	639.262186843303	1391.84081170469	1411.85270278238
ENSMUSG00000037847	81.7269249177572	72.4936500543951	182.218713510084	179.369159545018
ENSMUSG00000024726	170.665049092964	161.933867653974	143.448774465385	130.450297850922
ENSMUSG00000047044	197.707046308398	210.890618340059	135.694786656446	169.857158660055
ENSMUSG00000024727	46.8727951734196	48.0152747113526	6.46165650744979	1.35885726928044
ENSMUSG00000024659	3793.09080941826	4078.47392254078	3481.54052621395	3439.2677485488
ENSMUSG00000053279	90.7409239895687	74.3766020038599	9.04631911042971	17.6651445006457
ENSMUSG00000024750	1208.47680889419	1147.6592131988	1465.50369588961	1326.24469481771
ENSMUSG00000058624	176.073448536051	149.694679982452	3428.55494285286	3567.00033186116
ENSMUSG00000035171	195.904246494036	211.832094314791	330.836813181429	303.025171049538
ENSMUSG00000047368	199.50984612276	191.119622870678	398.038040858907	332.920030973708
ENSMUSG00000024754	566.680074981214	571.475916662569	484.624238058735	498.700617825922
ENSMUSG00000033863	516.20168017907	450.966991896822	1382.79449259426	1388.75212920461
ENSMUSG00000024943	855.12804527918	842.620997385502	837.430683365493	847.926936030995
ENSMUSG00000051255	33.6522632014294	43.3078948376906	55.5702459640682	39.4068608091328
ENSMUSG00000074925	66.7035931314048	86.6157896753812	31.015951235759	35.3302890012915
ENSMUSG00000054178	51.0793280735983	59.3129864081415	47.8162581551285	31.2537171934502
ENSMUSG00000024897	84.1306580035736	112.035640993156	64.6165650744979	51.6365762326568
ENSMUSG00000024812	176.674381807505	175.114531300227	363.145095718678	385.915464475645
ENSMUSG00000059363	42.0653290017868	46.1323227618878	45.2315955521486	36.6891462705719
ENSMUSG00000074922	140.618385520259	107.328261119494	87.8785285013172	85.6080079646678
ENSMUSG00000048572	45.0699953590573	50.8397026355498	7.75398780893975	9.51200088496309
ENSMUSG00000041731	887.578441937702	853.918709082291	275.266567217361	228.288021239114
ENSMUSG00000024878	177.275315078959	169.465675451833	170.587731796675	157.627443236531
ENSMUSG00000032702	73.3138591173999	52.7226545850146	58.1549085670481	63.8662916561807
ENSMUSG00000048138	99.1539897899261	94.1475974732404	80.1245406923774	96.4788661189113
ENSMUSG00000024921	1531.77890893649	1476.23432838041	1433.19541335236	1437.67099089871
ENSMUSG00000024924	1582.25730373864	1620.28015251447	5306.31232391777	5258.77763211531
ENSMUSG00000041360	737.946057345632	804.020482421473	644.873319443489	736.500639949999
ENSMUSG00000040929	112.97545503337	112.977116967889	74.9552154864176	70.660578002583
ENSMUSG00000052942	441.685954518762	444.376660073695	1057.12700461879	1081.65038634723
ENSMUSG00000040105	40.8634624588786	19.7709954693805	43.9392642506586	47.5600044248154
ENSMUSG00000024780	558.867942452311	491.450458810315	410.961353873807	426.681182554059
ENSMUSG00000024782	1006.56322968561	921.704979263024	647.457982046469	669.916633755258
ENSMUSG00000024785	204.918245565847	234.427517708369	332.129144482919	322.049172819465
ENSMUSG00000024789	1371.32972545825	1359.49130751359	4673.06998618769	4457.05184323985
ENSMUSG00000016495	237.969575495823	217.480950163185	348.929451402289	411.733752591974
ENSMUSG00000016496	23.4363975867098	39.541990938761	6695.56847301948	5731.6599618249
ENSMUSG00000038658	545.64741048032	560.178204965781	846.477002475923	744.653783565682
ENSMUSG00000046324	292.654503198145	272.086556697665	208.065339539883	225.570306700553
ENSMUSG00000046138	612.351003611725	661.85761023688	743.090498356726	799.0080743369
ENSMUSG00000074909	438.681288161491	437.786328250568	289.482211533751	296.230884703136
ENSMUSG00000024810	969.305366855459	906.641363667305	301.11319324716	330.202316435147
ENSMUSG00000024817	1210.88054198001	1129.77116967889	1009.31074646366	1093.88010177076
ENSMUSG00000053536	885.775642123339	860.509040905418	850.353996380393	797.649217067619
ENSMUSG00000024887	228.955576424011	228.778661859974	303.69785585014	328.843459165867
ENSMUSG00000040451	304.072235355773	277.735412546059	275.266567217361	284.001169279612
ENSMUSG00000062456	79.9241251033949	101.6794052711	121.479142340056	120.938296965959
ENSMUSG00000024896	438.080354890037	459.440275669413	365.729758321658	463.370328824631
ENSMUSG00000024899	54.0839944308688	57.4300344586767	180.926382208594	197.034304045664
ENSMUSG00000013662	1164.60868007804	1078.93146704334	1061.00399852326	1140.08124892629
ENSMUSG00000013663	1915.77526939566	1794.45320783996	2005.69817991242	2171.45391631015
ENSMUSG00000071573	50.4783948021442	34.834611065099	31.015951235759	27.1771453856088
ENSMUSG00000024776	87.7362576322982	90.3816935743108	131.817792751976	122.29715423524
ENSMUSG00000035783	19374.6896049516	20783.0821422178	4340.94084170477	4220.61067838505
ENSMUSG00000024778	294.457303012508	291.857552167045	1310.42393971082	1214.81839873671
ENSMUSG00000050370	52.8821278879606	40.4834669134934	1161.80584003947	1126.49267623349
ENSMUSG00000097558	13.8214652434442	9.41475974732404	80.1245406923774	54.3542907712177
ENSMUSG00000024781	1346.69146132863	1278.52437368661	1190.23712867225	1175.41153792758
ENSMUSG00000045932	746.960056417443	798.371626573079	6037.77184056109	4391.82669431439
ENSMUSG00000074896	1961.44619802617	2679.44062408842	19263.4903800093	16230.1912242856
ENSMUSG00000062488	503.582081478534	733.409784316543	4638.17704104746	3925.7386509512
ENSMUSG00000034459	1742.70648721688	2113.61356327425	13245.1035089706	10249.8603821824
ENSMUSG00000033610	194.101446679673	189.236670921213	131.817792751976	145.397727813007
ENSMUSG00000024795	124.393187190998	133.689588412001	33.6006138387389	51.6365762326568
ENSMUSG00000094707	94.3465236182933	90.3816935743108	28.4312886327791	42.1245753476937
ENSMUSG00000024798	69.1073262172212	71.5521740796627	3.87699390446988	5.43542907712177
ENSMUSG00000024800	155.040784035157	164.758295578171	127.940798847506	123.65601150452
ENSMUSG00000024803	4032.86318472845	4461.65464425686	3701.23684746724	3216.4151563868
ENSMUSG00000024805	221.744377166562	233.486041733636	845.184671174433	737.85949721928
ENSMUSG00000041180	52.8821278879606	67.7862701807331	125.356136244526	103.273152465314
ENSMUSG00000067279	105.764255775921	91.3231695490432	155.079756178795	158.986300505812
ENSMUSG00000024811	2053.9899218301	1982.74840278644	2911.62242225688	2781.58083021706
ENSMUSG00000040565	604.538871082822	636.437758919105	745.675160959706	698.452636410147
ENSMUSG00000039652	182.082781250591	155.343535830847	148.618099671345	123.65601150452
ENSMUSG00000023307	807.053383562853	782.366535002628	1904.8963383962	1830.38074172075
ENSMUSG00000056999	998.150163885256	997.023057241616	929.18620577128	956.635517573431
ENSMUSG00000012443	197.707046308398	192.06109884541	43.9392642506586	78.8137216182656
ENSMUSG00000053799	105.764255775921	109.211213068959	151.202762274325	188.881160429981
ENSMUSG00000048612	4353.16061841348	4408.93198967185	3780.06905685813	3815.67121213948
ENSMUSG00000024989	85.9334578179359	111.094165018424	25.8466260297992	27.1771453856088
ENSMUSG00000054237	174.871581993142	155.343535830847	130.525461450486	95.1200088496309
ENSMUSG00000024998	131.003453176993	100.737929296367	52.9855833610883	51.6365762326568
ENSMUSG00000024999	370.174895215724	338.931350903666	321.790494071	320.690315550184
ENSMUSG00000048720	197.707046308398	168.5241994771	180.926382208594	164.421729582933
ENSMUSG00000025001	167.059449464239	142.162872184593	64.6165650744979	88.3257225032287
ENSMUSG00000055044	135.209986077172	155.343535830847	299.82086194567	285.360026548893
ENSMUSG00000025006	371.977695030086	327.633639206877	336.006138387389	341.073174589391
ENSMUSG00000025007	546.248343751775	559.236728991048	962.786819610019	977.018376612637
ENSMUSG00000097792	22.2345310438016	18.8295194946481	29.723619934269	48.9188616940959
ENSMUSG00000025008	195.303313222582	162.875343628706	210.650002142863	209.264019469188
ENSMUSG00000025010	68.5063929457671	68.7277461554655	55.5702459640682	38.0480035398524
ENSMUSG00000049164	115.379188119187	111.094165018424	129.233130148996	141.321156005166
ENSMUSG00000061132	87.1353243608441	89.4402175995784	147.325768369855	156.268585967251
ENSMUSG00000025016	2937.36183086763	2781.12002935952	2770.75831039447	3000.35685057121
ENSMUSG00000025019	167.660382735693	143.104348159325	187.388038716044	192.957732237823
ENSMUSG00000090673	75.1166589317622	78.1425059027896	102.094172817707	96.4788661189113
ENSMUSG00000074873	35.4550630157917	43.3078948376906	49.1085894566184	48.9188616940959
ENSMUSG00000025154	32.4503966585213	40.4834669134934	25.8466260297992	23.1005735777675
ENSMUSG00000047604	10.8167988861738	12.2391876715213	31.015951235759	61.1485771176199
ENSMUSG00000035049	427.263556003863	477.328319189329	469.116262440855	388.633179014206
ENSMUSG00000011752	3022.69435541411	3118.16842831372	4979.35250464081	4938.08731656512
ENSMUSG00000034321	174.871581993142	155.343535830847	151.202762274325	119.579439696679
ENSMUSG00000025157	229.556509695465	221.246854062115	175.757057002634	175.292587737177
ENSMUSG00000025159	511.995147278891	483.918651012456	878.785285013172	839.773792415313
ENSMUSG00000025171	370.174895215724	376.590389892962	435.515648602116	432.11661163118
ENSMUSG00000025172	81.1259916463031	72.4936500543951	77.5398780893975	81.5314361568265
ENSMUSG00000025176	66.7035931314048	61.1959383576063	71.0782215819477	89.6845797725091
ENSMUSG00000049670	186.890247422224	202.417334567467	177.049388304124	142.680013274446
ENSMUSG00000025178	507.788614378712	531.933925723808	1006.72608386068	1005.55437926753
ENSMUSG00000018821	137.613719162988	147.811728032987	177.049388304124	153.55087142869
ENSMUSG00000044345	717.514326116192	665.62351413581	511.763195390024	543.542907712177
ENSMUSG00000018820	457.310219576568	487.684554911385	594.472398685381	625.074343869003
ENSMUSG00000025184	248.786374381996	248.549657329355	449.731292918506	422.604610746217
ENSMUSG00000025185	302.269435541411	333.282495055271	854.230990284863	762.318928066328
ENSMUSG00000060224	57.6895940595933	33.8931350903666	19.3849695223494	19.0240017699262
ENSMUSG00000025188	288.447970297967	274.910984621862	479.454912852775	474.241186978874
ENSMUSG00000025190	537.234344679963	507.455550380766	714.659209723947	766.395499874169
ENSMUSG00000040414	123.19132064809	128.982208538339	151.202762274325	135.885726928044
ENSMUSG00000025192	89.5390574466605	99.7964533216349	60.7395711700281	76.0960070797047
ENSMUSG00000040018	370.174895215724	381.297769766624	466.531599837875	491.90633147952
ENSMUSG00000025193	56.4877275166851	57.4300344586767	71.0782215819477	88.3257225032287
ENSMUSG00000025195	326.306766399575	316.335927510088	232.619634268193	240.517736662638
ENSMUSG00000025198	543.844610665958	568.651488738372	485.916569360224	463.370328824631
ENSMUSG00000025199	570.285674609938	615.725287474992	719.828534929907	686.222920986623
ENSMUSG00000025200	147.829584777708	144.045824134058	127.940798847506	120.938296965959
ENSMUSG00000057506	166.458516192785	179.821911173889	351.514114005269	328.843459165867
ENSMUSG00000025203	12730.1704224836	13263.5135320301	17220.3145923537	17428.7033357909
ENSMUSG00000037071	3333.37685675588	3307.40509923494	2226.6868324672	2174.17163084871
ENSMUSG00000025204	426.061689460955	422.72271265485	339.883132291859	365.532605436439
ENSMUSG00000036450	892.385908109335	901.933983793643	821.922707747614	755.524641719925
ENSMUSG00000036097	1486.70891357744	1480.94170825407	1422.85676294044	1261.01954589225
ENSMUSG00000025207	21.0326645008934	19.7709954693805	33.6006138387389	27.1771453856088
ENSMUSG00000025208	318.494633870672	301.272311914369	316.62116886504	349.226318205073
ENSMUSG00000025209	380.991694101898	394.478433412877	350.221782703779	399.50403716845
ENSMUSG00000035342	1126.14895070498	1102.46836641165	1066.17332372922	1030.01381011457
ENSMUSG00000074818	25.8401306725262	28.2442792419721	68.4935589789678	84.2491506953874
ENSMUSG00000025212	1353.90266058608	1528.01550699069	1491.35032191941	1642.85843856005
ENSMUSG00000025213	66.1026598599507	64.9618422565359	11.6309817134096	16.3062872313653
ENSMUSG00000025217	324.503966585213	349.287586625722	262.343254202462	284.001169279612
ENSMUSG00000025218	117.782921205003	137.455492310931	124.063804943036	135.885726928044
ENSMUSG00000041035	108.768922133192	91.3231695490432	135.694786656446	114.144010619557
ENSMUSG00000040913	323.903033313758	305.038215813299	314.03650626206	319.331458280904
ENSMUSG00000056209	281.236771040518	275.852460596594	189.972701319024	167.139444121494
ENSMUSG00000025220	1064.85375701666	992.315677367954	1376.33283608681	1183.56468154326
ENSMUSG00000039901	215.735044452021	217.480950163185	186.095707414554	187.522303160701
ENSMUSG00000074811	191.096780322403	188.295194946481	193.849695223494	182.086874083579
ENSMUSG00000025223	856.329911822089	814.37671814353	806.414732129734	899.563512263652
ENSMUSG00000055491	534.229678322693	511.221454279696	519.517183198963	478.317758786715
ENSMUSG00000015176	907.409239895687	934.885642909278	541.486815324293	540.825193173616
ENSMUSG00000025224	1642.9515641555	1602.39210899455	1092.01994975902	1012.34866561393
ENSMUSG00000025225	1078.6752222601	1058.21899559922	2098.74603361969	1891.52931883837
ENSMUSG00000037126	200.110779394214	179.821911173889	311.45184365908	244.594308470479
ENSMUSG00000025226	60.6942604168638	59.3129864081415	67.2012276774778	77.4548643489852
ENSMUSG00000036748	636.989267741343	677.862701807331	710.782215819477	702.529208217988
ENSMUSG00000096996	73.3138591173999	68.7277461554655	80.1245406923774	82.8902934261069
ENSMUSG00000025228	1486.10798030598	1419.74576989647	1190.23712867225	1189.00011062039
ENSMUSG00000025231	323.903033313758	305.038215813299	387.699390446988	370.96803451356
ENSMUSG00000025034	624.369669040807	608.193479677133	653.919638553919	741.936069027121
ENSMUSG00000025035	301.067568998503	301.272311914369	262.343254202462	266.336024778967
ENSMUSG00000025036	45.0699953590573	44.249370812423	27.1389573312891	16.3062872313653
ENSMUSG00000047731	1054.63789140194	1023.38438453412	1072.63498023667	1190.35896788967
ENSMUSG00000062376	162.251983292606	136.514016336199	187.388038716044	175.292587737177
ENSMUSG00000003559	34.8541297443376	39.541990938761	37.4776077432088	48.9188616940959
ENSMUSG00000064105	222.94624370947	207.124714441129	223.573315157763	233.723450316236
ENSMUSG00000025041	668.237797856956	675.038273883134	766.352461783546	732.424068142158
ENSMUSG00000025050	140.618385520259	130.865160487804	118.894479737076	127.732583312361
ENSMUSG00000025049	52.8821278879606	60.2544623828739	65.9088963759879	74.7371498104243
ENSMUSG00000071528	419.45142347496	466.972083467273	279.143561121831	342.432031858671
ENSMUSG00000025047	830.489781149563	770.127347331107	713.366878422457	654.969203793173
ENSMUSG00000006435	434.474755261312	460.381751644146	164.126075289225	158.986300505812
ENSMUSG00000053617	4232.37303085121	4092.59606216176	2744.91168436467	2522.0390917845
ENSMUSG00000042694	268.016239068527	335.165447004736	249.419941187562	269.053739317527
ENSMUSG00000025060	1540.19197473685	1481.8831842288	1611.53713295798	1574.91557509603
ENSMUSG00000025066	1446.44638439001	1419.74576989647	1138.54387661265	1209.38296965959
ENSMUSG00000044948	557.666075909402	529.109497799611	891.708598028071	763.677785335608
ENSMUSG00000025068	430.268222361134	486.743078936653	568.625772655582	547.619479520018
ENSMUSG00000025069	59.4923938739556	59.3129864081415	55.5702459640682	67.9428634640221
ENSMUSG00000025027	872.555110151349	859.567564930685	1532.70492356709	1595.29843413524
ENSMUSG00000025026	73.914792388854	54.6056065344794	90.4631911042971	97.8377233881918
ENSMUSG00000025025	558.867942452311	601.603147854006	1300.0852892989	1504.25499709345
ENSMUSG00000025024	470.530751548558	415.19090485699	602.226386494321	589.744054867712
ENSMUSG00000034765	36.0559962872458	49.8982266608174	235.204296871172	146.756585082288
ENSMUSG00000024974	1192.85254383638	1192.85005998596	1027.40338468452	1021.86066649889
ENSMUSG00000043639	1240.32627228126	1232.39205092472	1041.61902900091	1002.83666472897
ENSMUSG00000024975	377.386094473173	405.776145109666	213.234664745843	220.134877623432
ENSMUSG00000084957	221.744377166562	196.768478719073	187.388038716044	163.062872313653
ENSMUSG00000024976	727.730191730912	734.351260291275	717.243872326927	736.500639949999
ENSMUSG00000024978	539.638077765779	590.305436157218	290.774542835241	284.001169279612
ENSMUSG00000024981	442.286887790216	450.966991896822	1203.16044168715	1278.6846903929
ENSMUSG00000024982	464.521418834017	520.63621402702	529.855833610883	504.136046903044
ENSMUSG00000024983	279.433971226155	330.458067131074	330.836813181429	335.637745512269
ENSMUSG00000024985	241.575175124547	268.320652798735	113.725154531116	108.708581542435
ENSMUSG00000049134	419.45142347496	446.25961202316	239.081290775642	176.651445006457
ENSMUSG00000025076	120.787587562274	112.035640993156	434.223317300626	409.016038053413
ENSMUSG00000025077	231.960242781282	221.246854062115	228.742640363723	260.900595701845
ENSMUSG00000025078	320.898366956488	304.096739838567	395.453378255927	345.149746397232
ENSMUSG00000035173	835.297247321195	769.185871356374	1135.95921400967	1032.73152465314
ENSMUSG00000025083	778.208586533056	751.297827836459	511.763195390024	596.538341214114
ENSMUSG00000025085	5596.49155705201	5674.2756997122	7602.78504666543	7525.35155727508
ENSMUSG00000033478	549.853943380499	582.773628359358	612.56503690624	733.782925411438
ENSMUSG00000025086	165.857582921331	163.816819603438	99.5095102147268	103.273152465314
ENSMUSG00000054843	728.93205827382	684.453033630458	665.550620267329	741.936069027121
ENSMUSG00000025089	1501.13131209234	1396.20887052816	1324.63958402721	1405.05841643598
ENSMUSG00000025092	268.016239068527	258.905893051411	500.132213676614	495.982903287361
ENSMUSG00000074746	560.069808995219	524.402117925949	713.366878422457	657.686918331734
ENSMUSG00000067038	23.4363975867098	40.4834669134934	33.6006138387389	44.8422898862546
ENSMUSG00000040022	240.373308581639	236.310469657833	222.280983856273	226.929163969834
ENSMUSG00000057858	203.115445751485	174.173055325495	248.127609886072	217.417163084871
ENSMUSG00000033417	875.55977650862	841.679521410769	1133.37455140669	1093.88010177076
ENSMUSG00000072437	6.61026598599507	13.1806636462537	46.5239268536385	42.1245753476937
ENSMUSG00000024991	6710.62184232791	7092.1385176592	6434.5175501185	5965.38341214114
ENSMUSG00000024993	287.246103755059	300.330835939637	350.221782703779	304.384028318819
ENSMUSG00000063698	37.8587961016081	48.956750686085	18.0926382208594	14.9474299620849
ENSMUSG00000024997	688.068595814941	734.351260291275	589.303073479421	525.877763211531
ENSMUSG00000003228	314.889034241947	314.452975560623	365.729758321658	383.197749937084
ENSMUSG00000074733	215.134111180567	229.720137834707	191.265032620514	172.574873198616
ENSMUSG00000068270	101.557722875742	96.0305494227052	65.9088963759879	65.2251489254612
ENSMUSG00000004317	1623.12076619752	1679.59313892261	1006.72608386068	997.401235651844
ENSMUSG00000046269	53.4830611594147	59.3129864081415	95.6325163102569	96.4788661189113
ENSMUSG00000103436	22.8354643152557	20.7124714441129	19.3849695223494	21.7417163084871
ENSMUSG00000031145	36.0559962872458	42.3664188629582	49.1085894566184	46.201147155535
ENSMUSG00000031146	398.418758974067	431.195996427441	320.49816276951	379.121178129243
ENSMUSG00000031148	490.361549506543	512.162930254428	593.180067383891	606.050342099077
ENSMUSG00000039382	310.682501341768	333.282495055271	483.331906757245	481.035473325276
ENSMUSG00000031149	504.183014749988	530.050973774344	385.114727844008	388.633179014206
ENSMUSG00000031150	58.2905273310474	47.0737987366202	47.8162581551285	35.3302890012915
ENSMUSG00000000134	551.656743194861	529.109497799611	740.505835753746	820.749790645387
ENSMUSG00000031153	560.069808995219	544.17311339533	763.767799180566	786.778358913376
ENSMUSG00000009731	68.5063929457671	64.9618422565359	24.5542947283092	20.3828590392066
ENSMUSG00000031154	902.601773724054	870.865276627474	1156.63651483351	1126.49267623349
ENSMUSG00000031155	43.8681288161491	58.3715104334091	218.403989951803	284.001169279612
ENSMUSG00000031156	351.545963800647	415.19090485699	385.114727844008	389.992036283487
ENSMUSG00000031157	396.615959159704	434.961900326371	354.098776608249	296.230884703136
ENSMUSG00000031158	251.791040739267	261.730320975608	151.202762274325	161.704015044373
ENSMUSG00000031161	328.109566213937	338.931350903666	297.23619934269	274.489168394649
ENSMUSG00000039231	159.247316935336	182.646339098086	134.402455354956	104.632009734594
ENSMUSG00000031166	776.405786718694	764.478491482712	825.799701652084	845.209221492435
ENSMUSG00000031167	1355.70546040044	1330.30555229689	2147.85462307631	2062.74533476771
ENSMUSG00000039201	140.618385520259	153.460583881382	142.156443163895	103.273152465314
ENSMUSG00000031168	451.300886862027	449.084039947357	535.025158816843	508.212618710885
ENSMUSG00000031169	569.684741338484	593.129864081415	444.561967712546	487.829759671678
ENSMUSG00000031171	242.176108396001	292.799028141778	166.710737892205	191.598874968542
ENSMUSG00000052364	31.2485301156131	39.541990938761	56.8625772655582	65.2251489254612
ENSMUSG00000047344	127.397853548269	122.391876715213	226.157977760743	217.417163084871
ENSMUSG00000015340	9.01399907181146	12.2391876715213	2893.52978403602	2835.93512098828
ENSMUSG00000031176	2295.56509695465	2301.90875822073	1536.58191747156	1535.5087142869
ENSMUSG00000054453	185.087447607862	159.109439729776	19.3849695223494	21.7417163084871
ENSMUSG00000031174	74.5157256603081	76.2595539533248	52.9855833610883	61.1485771176199
ENSMUSG00000008035	296.26010282687	293.74050411651	337.298469688879	305.742885588099
ENSMUSG00000040363	586.510872939199	612.900859550795	802.537738225264	758.242356258486
ENSMUSG00000087591	55.8867942452311	53.6641305597471	7.75398780893975	4.07657180784132
ENSMUSG00000031007	2716.81932024397	2683.20652798735	2327.48867398342	2295.10992781467
ENSMUSG00000044148	483.150350249094	452.849943846287	403.207366064867	395.427465360608
ENSMUSG00000064127	700.688194515478	675.038273883134	399.330372160397	396.786322629889
ENSMUSG00000083307	103.360522690105	95.0890734479728	40.0622703461887	46.201147155535
ENSMUSG00000031010	4582.11619483749	4440.94217281275	3507.38715224375	3678.42662794215
ENSMUSG00000084349	1917.57806921002	2109.84765937532	2124.59265964949	2516.60366270738
ENSMUSG00000000787	6452.8214688741	6485.82798993153	7529.1221624805	7521.27498546724
ENSMUSG00000031012	564.276341895397	555.470825092119	465.239268536385	456.576042478228
ENSMUSG00000025037	1639.34596452678	1642.87557590805	1970.80523477219	1918.70646422398
ENSMUSG00000040147	46.8727951734196	48.0152747113526	51.6932520595984	47.5600044248154
ENSMUSG00000025040	574.492207510117	591.24691213195	426.469329491686	387.274321744926
ENSMUSG00000037369	581.102473496112	595.01281603088	735.336510547786	714.758923641512
ENSMUSG00000037347	94.3465236182933	57.4300344586767	27.1389573312891	35.3302890012915
ENSMUSG00000060090	350.344097257739	292.799028141778	294.651536739711	229.646878508395
ENSMUSG00000037315	66.7035931314048	82.8498857764516	126.648467546016	114.144010619557
ENSMUSG00000031059	790.227251962138	796.488674623614	541.486815324293	591.102912136992
ENSMUSG00000031060	560.670742266673	547.939017294259	460.069943330425	520.442334134409
ENSMUSG00000001924	4542.45459892152	4599.1101365678	5453.63809228763	5292.74906384732
ENSMUSG00000031065	1586.46383663882	1498.82975177399	1596.0291573401	1698.57158660055
ENSMUSG00000031066	675.448997114405	613.842335525528	374.776077432088	404.939466245572
ENSMUSG00000001127	963.896967412372	1001.73043711528	966.663813514489	894.12808318653
ENSMUSG00000037217	21.0326645008934	29.1857552167045	21.9696321253293	40.7657180784132
